交易代码,实际净利润公告日期,实际净利润报告期,报表类型,净利润,平均预测净利润
2,2016-03-14,20151231,合并报表,18119406249.27,18091109090.909092
12,2016-03-25,20151231,合并报表,624753110.0,615000000.0
36,2016-04-27,20151231,合并报表,69305919.06,68805000.0
43,2016-03-02,20151231,合并报表,401218869.17,236000000.0
62,2016-03-18,20151231,合并报表,375580098.57,327402500.0
68,2016-03-17,20151231,合并报表,7005520.52,4380000.0
78,2016-04-26,20151231,合并报表,474732125.78,453000000.0
89,2016-03-25,20151231,合并报表,521784194.18,438000000.0
150,2016-04-09,20151231,合并报表,51612681.25,21000000.0
158,2016-04-15,20151231,合并报表,249373393.47,214400000.0
333,2016-03-26,20151231,合并报表,12706725000.0,12661000000.0
338,2016-03-31,20151231,合并报表,1390576941.23,1222000000.0
400,2016-03-31,20151231,合并报表,720636725.3,559000000.0
413,2016-02-06,20151231,合并报表,1326233674.37,1069150000.0
418,2016-03-10,20151231,合并报表,919181968.58,912333333.3333334
488,2016-03-31,20151231,合并报表,2148153529.51,838200000.0
501,2016-04-21,20151231,合并报表,799307066.06,780045000.0
513,2016-03-25,20151231,合并报表,622641033.06,615520000.0
540,2016-02-06,20151231,合并报表,2606776304.48,2603500000.0
550,2016-03-19,20151231,合并报表,2222061095.0,2035500000.0
563,2016-02-26,20151231,合并报表,453951218.69,451410000.0
567,2016-03-01,20151231,合并报表,23242943.58,9766666.666666666
596,2016-04-26,20151231,合并报表,715578369.68,657000000.0
599,2016-04-12,20151231,合并报表,61264733.87,59430000.0
607,2016-04-28,20151231,合并报表,283509623.51,206000000.0
616,2016-04-29,20151231,合并报表,221871902.21,90970000.0
619,2016-03-22,20151231,合并报表,94553319.1,79000000.0
625,2016-04-19,20151231,合并报表,9952714168.09,9826188888.88889
685,2016-03-29,20151231,合并报表,1484429654.74,1254830000.0
703,2016-04-25,20151231,合并报表,184605841.36,152988750.0
709,2016-04-29,20151231,合并报表,573452575.17,333200000.0
716,2016-04-02,20151231,合并报表,149138182.61,136186666.66666666
727,2016-03-25,20151231,合并报表,10536077.88,-58005000.0
759,2016-03-26,20151231,合并报表,5610530.73,-7030000.0
776,2016-03-19,20151231,合并报表,13201014064.72,12563366666.666666
778,2016-04-19,20151231,合并报表,599622820.76,391500000.0
799,2016-04-08,20151231,合并报表,88569586.09,80060000.0
821,2016-04-23,20151231,合并报表,50588314.8,49000000.0
839,2016-03-23,20151231,合并报表,351469542.6,332000000.0
858,2016-03-28,20151231,合并报表,6176119256.18,5952963750.0
895,2016-03-30,20151231,合并报表,4255541752.84,4103485714.285714
906,2016-04-09,20151231,合并报表,86149959.09,81000000.0
911,2016-04-01,20151231,合并报表,59804932.1,54300000.0
936,2016-03-15,20151231,合并报表,85803297.57,83500000.0
937,2016-04-22,20151231,合并报表,351812985.7,-372173333.3333333
952,2016-03-01,20151231,合并报表,20921468.64,11933333.333333334
957,2016-04-23,20151231,合并报表,399269973.37,377000000.0
958,2016-03-30,20151231,合并报表,445345078.08,437910000.0
975,2016-02-03,20151231,合并报表,247913387.52,213000000.0
990,2016-04-27,20151231,合并报表,121078547.67,31025000.0
998,2016-04-08,20151231,合并报表,491066970.96,487725000.0
2010,2016-03-29,20151231,合并报表,550629090.92,424500000.0
2013,2016-04-08,20151231,合并报表,489206372.77,426250000.0
2020,2016-03-15,20151231,合并报表,165210090.12,165000000.0
2024,2016-03-31,20151231,合并报表,872504000.0,450356666.6666667
2027,2016-04-22,20151231,合并报表,3389142023.94,3007000000.0
2032,2016-03-25,20151231,合并报表,889004773.99,851500000.0
2035,2016-04-22,20151231,合并报表,207724264.58,205550000.0
2039,2016-03-30,20151231,合并报表,359475020.45,318000000.0
2051,2016-03-22,20151231,合并报表,1050873905.0,994500000.0
2052,2016-04-29,20151231,合并报表,67136711.35,39950000.0
2074,2016-03-31,20151231,合并报表,584612104.27,507433333.3333333
2075,2016-03-31,20151231,合并报表,-80621844.21,-110000000.0
2077,2016-04-26,20151231,合并报表,-18425634.88,-43290000.0
2085,2016-03-29,20151231,合并报表,797575720.03,666000000.0
2101,2016-03-29,20151231,合并报表,128684977.59,126000000.0
2117,2016-03-16,20151231,合并报表,216223017.2,211153333.33333334
2126,2016-04-08,20151231,合并报表,200396980.23,195335000.0
2127,2016-04-18,20151231,合并报表,171819355.12,159368066.66666666
2142,2016-04-26,20151231,合并报表,6544333000.0,6524000000.0
2159,2016-03-24,20151231,合并报表,43007066.33,39500000.0
2169,2016-03-15,20151231,合并报表,108016771.37,98883333.33333333
2171,2016-02-23,20151231,合并报表,70449163.61,66000000.0
2175,2016-04-25,20151231,合并报表,53364864.86,46000000.0
2179,2016-03-30,20151231,合并报表,568357284.41,560675000.0
2190,2016-04-21,20151231,合并报表,99115194.16,89800000.0
2191,2016-04-13,20151231,合并报表,720729704.99,717212500.0
2196,2016-03-15,20151231,合并报表,59037279.64,35500000.0
2201,2016-04-23,20151231,合并报表,16019633.17,16000000.0
2238,2016-03-31,20151231,合并报表,272231576.33,254000000.0
2242,2016-03-26,20151231,合并报表,620040924.13,594000000.0
2243,2016-03-18,20151231,合并报表,7635415.33,2000000.0
2263,2016-04-26,20151231,合并报表,15302484.99,2000000.0
2268,2016-03-30,20151231,合并报表,148774526.89,142000000.0
2271,2016-04-23,20151231,合并报表,729715166.83,666000000.0
2281,2016-03-31,20151231,合并报表,243261589.14,208625000.0
2285,2016-02-29,20151231,合并报表,509389237.73,470050000.0
2304,2016-04-26,20151231,合并报表,5365185534.99,5107398000.0
2310,2016-04-15,20151231,合并报表,601967096.38,553800000.0
2311,2016-03-29,20151231,合并报表,779978258.9,743000000.0
2325,2016-04-30,20151231,合并报表,357503847.43,309050000.0
2328,2016-04-22,20151231,合并报表,90816761.88,88270000.0
2332,2016-03-31,20151231,合并报表,106551038.95,105000000.0
2348,2016-04-09,20151231,合并报表,55855800.2,53000000.0
2349,2016-02-02,20151231,合并报表,78081130.49,65700000.0
2383,2016-03-22,20151231,合并报表,60577119.74,52545000.0
2395,2016-03-29,20151231,合并报表,23153455.29,22235000.0
2396,2016-03-30,20151231,合并报表,262340647.92,261786666.66666666
2413,2016-04-09,20151231,合并报表,140553234.23,84000000.0
2418,2016-04-18,20151231,合并报表,90366129.06,51200000.0
2419,2016-03-10,20151231,合并报表,1208412565.12,583945000.0
2420,2016-04-22,20151231,合并报表,47167706.25,45000000.0
2424,2016-03-23,20151231,合并报表,411374642.9,383550000.0
2454,2016-04-21,20151231,合并报表,310196716.45,303100000.0
2457,2016-03-29,20151231,合并报表,48551751.97,28000000.0
2461,2016-03-31,20151231,合并报表,83155318.95,70500000.0
2466,2016-04-23,20151231,合并报表,247863080.24,133792500.0
2474,2016-03-31,20151231,合并报表,15830627.57,15333333.333333334
2475,2016-04-22,20151231,合并报表,1078508532.08,1045666666.6666666
2478,2016-03-31,20151231,合并报表,206061869.81,204850000.0
2487,2016-02-29,20151231,合并报表,92669439.29,80000000.0
2489,2016-04-26,20151231,合并报表,517233585.47,403000000.0
2492,2016-03-31,20151231,合并报表,32536289.75,29000000.0
2493,2016-04-26,20151231,合并报表,352123334.58,212000000.0
2501,2016-03-30,20151231,合并报表,478091748.43,478000000.0
2502,2016-04-01,20151231,合并报表,120348656.52,116000000.0
2508,2016-04-08,20151231,合并报表,830491187.41,804383333.3333334
2523,2016-03-26,20151231,合并报表,81723842.97,61330000.0
2528,2016-04-22,20151231,合并报表,68366651.61,41870000.0
2531,2016-04-12,20151231,合并报表,303216598.49,301714285.71428573
2532,2016-03-31,20151231,合并报表,117822356.55,114406666.66666667
2534,2016-03-22,20151231,合并报表,-154937394.72,-216500000.0
2541,2016-03-10,20151231,合并报表,176735167.57,149350000.0
2543,2016-03-31,20151231,合并报表,319098684.92,311000000.0
2544,2016-04-15,20151231,合并报表,107308980.41,70000000.0
2554,2016-04-15,20151231,合并报表,161496942.77,150410000.0
2555,2016-03-12,20151231,合并报表,506016504.78,502000000.0
2565,2016-04-22,20151231,合并报表,143475832.18,142025000.0
2570,2016-03-18,20151231,合并报表,103640387.36,-8928000.0
2572,2016-01-28,20151231,合并报表,459015154.75,457787500.0
2575,2016-02-29,20151231,合并报表,18186393.35,16000000.0
2583,2016-03-22,20151231,合并报表,253183736.43,245500000.0
2590,2016-03-31,20151231,合并报表,91604019.56,91000000.0
2594,2016-03-29,20151231,合并报表,2823441000.0,2457178571.428571
2597,2016-03-29,20151231,合并报表,214449837.27,201880000.0
2601,2016-02-27,20151231,合并报表,111435586.31,92000000.0
2614,2016-04-22,20151231,合并报表,180553948.26,173450000.0
2619,2016-04-23,20151231,合并报表,158749821.39,150000000.0
2624,2016-04-29,20151231,合并报表,288447303.69,250000000.0
2635,2016-03-31,20151231,合并报表,307044851.54,287000000.0
2643,2016-02-04,20151231,合并报表,257847487.71,211344285.7142857
2661,2016-03-28,20151231,合并报表,106024557.31,97100000.0
2688,2016-04-15,20151231,合并报表,104652699.99,84506333.33333333
2709,2016-04-12,20151231,合并报表,99555957.77,83024285.71428572
2711,2016-04-26,20151231,合并报表,162439937.45,150475000.0
2713,2016-04-25,20151231,合并报表,98366260.31,96690000.0
2714,2016-02-25,20151231,合并报表,595850841.56,591133333.3333334
2717,2016-03-29,20151231,合并报表,167951055.82,165525000.0
2722,2016-04-25,20151231,合并报表,61592079.33,46000000.0
2736,2016-04-18,20151231,合并报表,13949033996.79,12144000000.0
2737,2016-04-15,20151231,合并报表,306599997.87,303920000.0
2747,2016-04-25,20151231,合并报表,51190500.91,45250000.0
2759,2016-04-26,20151231,合并报表,59573788.88,58620000.0
2776,2016-02-03,20151231,合并报表,121332691.18,117000000.0
2780,2016-04-26,20151231,合并报表,30802071.97,28475555.555555556
2786,2016-04-25,20151231,合并报表,76102470.51,68000000.0
2787,2016-04-20,20151231,合并报表,84137604.56,80000000.0
2932,2018-06-27,20151231,合并报表,35596515.98,35000000.0
300010,2016-04-19,20151231,合并报表,130148791.79,107453333.33333333
300011,2016-04-09,20151231,合并报表,262851339.14,239000000.0
300012,2016-04-13,20151231,合并报表,180574725.07,149000000.0
300014,2016-02-29,20151231,合并报表,151302560.81,150400000.0
300015,2016-03-29,20151231,合并报表,428043981.61,422528571.4285714
300017,2016-03-22,20151231,合并报表,831348099.66,793622222.2222222
300019,2016-03-19,20151231,合并报表,89299191.39,88745000.0
300024,2016-03-10,20151231,合并报表,394823483.47,390425000.0
300034,2016-03-23,20151231,合并报表,124287968.72,110000000.0
300037,2016-03-22,20151231,合并报表,127671879.48,120000000.0
300059,2016-03-19,20151231,合并报表,1848571186.42,1822042500.0
300061,2016-04-22,20151231,合并报表,51213292.38,46000000.0
300068,2016-03-15,20151231,合并报表,203302908.29,194441250.0
300072,2016-03-16,20151231,合并报表,820564804.02,779500000.0
300074,2016-04-01,20151231,合并报表,33505012.79,6000000.0
300079,2016-04-20,20151231,合并报表,218866280.32,214840000.0
300085,2016-04-12,20151231,合并报表,72960653.41,64735000.0
300086,2016-04-19,20151231,合并报表,68311105.83,50350000.0
300088,2016-04-15,20151231,合并报表,237714531.06,221867500.0
300097,2016-04-09,20151231,合并报表,53690195.91,41566666.666666664
300099,2016-03-30,20151231,合并报表,23393455.21,10000000.0
300104,2016-03-18,20151231,合并报表,573027173.33,543250000.0
300109,2016-04-26,20151231,合并报表,56985659.48,56000000.0
300113,2016-04-22,20151231,合并报表,285599666.88,271666666.6666667
300130,2016-04-20,20151231,合并报表,85495853.97,81000000.0
300136,2016-04-09,20151231,合并报表,221368786.82,217500000.0
300145,2016-03-31,20151231,合并报表,283834065.06,278237500.0
300166,2016-04-23,20151231,合并报表,228515533.05,228333333.33333334
300182,2016-04-23,20151231,合并报表,533006549.97,531500000.0
300185,2016-04-22,20151231,合并报表,120625882.94,99680000.0
300187,2016-04-07,20151231,合并报表,112896435.51,90666666.66666667
300219,2016-04-19,20151231,合并报表,152186180.42,140000000.0
300237,2016-03-25,20151231,合并报表,209111146.17,208980000.0
300238,2016-03-10,20151231,合并报表,63366042.79,61000000.0
300248,2016-04-23,20151231,合并报表,60401993.08,47000000.0
300288,2016-04-26,20151231,合并报表,98398622.26,77000000.0
300289,2016-03-28,20151231,合并报表,157219571.79,144590000.0
300296,2016-03-18,20151231,合并报表,330789116.8,329634666.6666667
300327,2016-03-31,20151231,合并报表,49783179.5,44968000.0
300333,2016-04-22,20151231,合并报表,41630491.67,41000000.0
300368,2016-03-23,20151231,合并报表,53362089.46,53000000.0
300369,2016-04-23,20151231,合并报表,194323894.17,183148333.33333334
300370,2016-04-25,20151231,合并报表,80162555.32,74200000.0
300373,2016-03-28,20151231,合并报表,137802662.3,131900000.0
300376,2016-02-19,20151231,合并报表,279083010.29,261050000.0
300388,2016-04-25,20151231,合并报表,74967882.44,56000000.0
300390,2016-03-30,20151231,合并报表,47071472.1,47000000.0
300392,2016-03-25,20151231,合并报表,147190942.03,139500000.0
300408,2016-03-15,20151231,合并报表,873640588.12,811000000.0
300413,2016-04-23,20151231,合并报表,95095881.79,74180000.0
300426,2016-04-09,20151231,合并报表,112350107.27,111000000.0
300450,2016-02-17,20151231,合并报表,145560757.38,134317500.0
300470,2016-04-14,20151231,合并报表,82089405.66,71040000.0
300482,2016-03-26,20151231,合并报表,125351543.48,109280000.0
300497,2016-04-26,20151231,合并报表,93601767.59,80185000.0
600000,2016-04-07,20151231,合并报表,50604000000.0,49502000000.0
600004,2016-04-29,20151231,合并报表,1253091059.71,1239500000.0
600007,2016-03-24,20151231,合并报表,627598722.0,617000000.0
600009,2016-03-12,20151231,合并报表,2531433048.7,2476268333.3333335
600018,2016-03-29,20151231,合并报表,6562453504.51,6473000000.0
600028,2016-03-30,20151231,合并报表,32207000000.0,24125100000.0
600038,2016-03-30,20151231,合并报表,437050786.65,429350000.0
600053,2016-02-02,20151231,合并报表,286535708.62,236000000.0
600059,2016-03-31,20151231,合并报表,133293030.33,127370000.0
600060,2016-04-27,20151231,合并报表,1488782382.67,1453333333.3333333
600064,2016-03-30,20151231,合并报表,848201705.11,792960000.0
600066,2016-04-05,20151231,合并报表,3535215876.01,3360200000.0
600068,2016-03-30,20151231,合并报表,2683050048.93,2422490000.0
600074,2016-02-27,20151231,合并报表,373475409.27,339206666.6666667
600079,2016-03-05,20151231,合并报表,653823533.17,601652857.1428572
600093,2016-04-25,20151231,合并报表,334572306.93,237000000.0
600096,2016-03-15,20151231,合并报表,101191532.06,92000000.0
600098,2016-04-29,20151231,合并报表,1302614913.21,1235515000.0
600104,2016-04-22,20151231,合并报表,29793790723.65,29074497272.727272
600109,2016-03-21,20151231,合并报表,2359776226.13,2029500000.0
600121,2016-04-19,20151231,合并报表,-544250806.33,-607000000.0
600153,2016-04-08,20151231,合并报表,2641350412.26,2583030000.0
600166,2016-04-16,20151231,合并报表,406414030.22,212000000.0
600171,2016-03-29,20151231,合并报表,51143312.41,43000000.0
600177,2016-04-29,20151231,合并报表,4371497355.2,3989900000.0
600185,2016-04-19,20151231,合并报表,1370765032.99,1094770000.0
600211,2016-03-19,20151231,合并报表,91635772.39,83000000.0
600217,2016-03-01,20151231,合并报表,175148368.56,168000000.0
600242,2016-03-31,20151231,合并报表,17961831.09,-8970000.0
600270,2016-03-23,20151231,合并报表,1010290321.14,973683333.3333334
600273,2016-03-15,20151231,合并报表,672366598.87,627000000.0
600276,2016-04-13,20151231,合并报表,2171571545.04,2164784285.714286
600283,2016-03-31,20151231,合并报表,41247319.87,23600000.0
600297,2016-04-29,20151231,合并报表,1988341217.32,1885000000.0
600298,2016-03-11,20151231,合并报表,280094645.09,277116000.0
600303,2016-03-24,20151231,合并报表,103414970.33,46000000.0
600305,2016-04-19,20151231,合并报表,239645400.88,227150000.0
600315,2016-03-11,20151231,合并报表,2209961017.27,2016900000.0
600325,2016-04-08,20151231,合并报表,708014186.78,696695000.0
600329,2016-03-30,20151231,合并报表,451442939.02,421000000.0
600366,2016-03-31,20151231,合并报表,340620596.12,333255000.0
600406,2016-04-05,20151231,合并报表,1299216559.64,1168000000.0
600415,2016-03-30,20151231,合并报表,688401928.74,685286666.6666666
600422,2016-03-31,20151231,合并报表,420850831.96,420000000.0
600425,2016-04-09,20151231,合并报表,-680798575.09,-681400000.0
600469,2016-04-29,20151231,合并报表,247234053.85,212000000.0
600483,2016-03-31,20151231,合并报表,1063337786.9,984926666.6666666
600487,2016-04-06,20151231,合并报表,572815848.16,529174444.4444444
600517,2016-04-08,20151231,合并报表,429787952.26,357239942.85714287
600522,2016-04-22,20151231,合并报表,987728515.2,773000000.0
600531,2016-02-04,20151231,合并报表,12505363.94,-68000000.0
600547,2016-03-31,20151231,合并报表,587026727.3,359000000.0
600548,2016-03-19,20151231,合并报表,1552656397.24,1081000000.0
600563,2016-03-26,20151231,合并报表,327965429.73,324448000.0
600566,2016-03-19,20151231,合并报表,686571187.72,639000000.0
600570,2016-03-29,20151231,合并报表,453733512.62,204000000.0
600583,2016-03-17,20151231,合并报表,3409945599.81,2728000000.0
600597,2016-04-19,20151231,合并报表,418329950.0,364350000.0
600600,2016-03-29,20151231,合并报表,1713128882.0,1558310000.0
600612,2016-04-28,20151231,合并报表,1117351693.38,1110000000.0
600622,2016-04-12,20151231,合并报表,274637474.52,266050000.0
600637,2016-04-27,20151231,合并报表,2906717293.77,2791002000.0
600645,2016-04-30,20151231,合并报表,208353113.61,116840000.0
600660,2016-03-21,20151231,合并报表,2605379627.0,2595000000.0
600682,2016-03-30,20151231,合并报表,366504058.47,342613333.3333333
600686,2016-04-30,20151231,合并报表,535200505.06,452530000.0
600693,2016-03-31,20151231,合并报表,49372990.49,49000000.0
600706,2016-04-19,20151231,合并报表,47921644.09,41000000.0
600718,2016-03-26,20151231,合并报表,386357188.0,342912222.2222222
600741,2016-03-25,20151231,合并报表,4783382327.49,4773666666.666667
600742,2016-04-14,20151231,合并报表,425080245.11,403000000.0
600748,2016-03-30,20151231,合并报表,519654725.22,487125000.0
600755,2016-04-22,20151231,合并报表,650498859.98,574000000.0
600763,2016-03-03,20151231,合并报表,192481831.87,152516666.66666666
600777,2016-03-24,20151231,合并报表,30406750.01,-15965000.0
600779,2016-04-28,20151231,合并报表,87973615.68,62000000.0
600782,2016-04-19,20151231,合并报表,60559579.73,-347500000.0
600797,2016-04-20,20151231,合并报表,212923037.21,6600000.0
600798,2016-03-29,20151231,合并报表,16047114.68,13000000.0
600803,2016-04-28,20151231,合并报表,805650096.73,767580000.0
600809,2016-04-26,20151231,合并报表,520602935.56,371000000.0
600816,2016-01-18,20151231,合并报表,1722148466.81,1547333333.3333333
600823,2016-03-23,20151231,合并报表,2045633988.21,1484000000.0
600837,2016-03-31,20151231,合并报表,15838850897.61,13796240000.0
600856,2016-03-21,20151231,合并报表,284148849.93,220333333.33333334
600867,2016-04-19,20151231,合并报表,492958977.12,459635000.0
600872,2016-04-19,20151231,合并报表,247270302.94,235400000.0
600887,2016-03-31,20151231,合并报表,4631791823.05,4575984705.882353
600970,2016-03-25,20151231,合并报表,664275054.33,578500000.0
600973,2016-04-23,20151231,合并报表,160501087.38,139000000.0
600987,2016-03-01,20151231,合并报表,484333231.57,478000000.0
600997,2016-03-31,20151231,合并报表,-416909917.65,-458300000.0
600998,2016-04-26,20151231,合并报表,694534909.12,659000000.0
601003,2016-04-27,20151231,合并报表,-1189439416.79,-1370000000.0
601007,2016-03-29,20151231,合并报表,49852946.56,30975000.0
601009,2016-04-28,20151231,合并报表,7000576000.0,6872765500.0
601012,2016-03-25,20151231,合并报表,520325796.41,462328571.4285714
601155,2016-02-05,20151231,合并报表,1836274417.0,1583860000.0
601158,2016-03-31,20151231,合并报表,1551564577.81,1434000000.0
601179,2016-03-31,20151231,合并报表,903974175.74,749917700.0
601199,2016-04-20,20151231,合并报表,269506022.51,243086666.66666666
601211,2016-04-25,20151231,合并报表,15700291010.0,14680000000.0
601238,2016-03-26,20151231,合并报表,4232351906.0,3862000000.0
601390,2016-03-31,20151231,合并报表,12257674000.0,11963666666.666666
601398,2016-03-31,20151231,合并报表,277131000000.0,276691000000.0
601566,2016-04-26,20151231,合并报表,404250788.25,360240000.0
601567,2016-04-26,20151231,合并报表,563954720.89,536000000.0
601579,2016-03-29,20151231,合并报表,113688452.78,108920000.0
601600,2016-03-18,20151231,合并报表,206319000.0,-1197450000.0
601601,2016-03-28,20151231,合并报表,17728000000.0,16430064444.444445
601668,2016-04-19,20151231,合并报表,26061898000.0,25189045000.0
601688,2016-03-30,20151231,合并报表,10696870875.92,10063442857.142857
601727,2016-03-31,20151231,合并报表,2128574000.0,2105000000.0
601788,2016-02-27,20151231,合并报表,7646516077.13,7204825000.0
601857,2016-03-24,20151231,合并报表,35653000000.0,31956666666.666668
601958,2016-04-12,20151231,合并报表,33991916.54,1240000.0
601992,2016-03-24,20151231,合并报表,2017453761.39,2000900000.0
603001,2016-04-26,20151231,合并报表,390227750.8,377998000.0
603006,2016-04-15,20151231,合并报表,97732822.84,44990000.0
603008,2016-03-25,20151231,合并报表,190643681.42,154000000.0
603010,2016-03-22,20151231,合并报表,85021739.38,79390000.0
603019,2016-03-23,20151231,合并报表,176893348.41,167885000.0
603111,2016-04-13,20151231,合并报表,183825660.72,183466666.66666666
603118,2016-03-31,20151231,合并报表,252596630.8,244000000.0
603223,2016-04-29,20151231,合并报表,43686229.58,42780000.0
603309,2016-04-26,20151231,合并报表,91324898.67,89140000.0
603368,2016-03-29,20151231,合并报表,208378346.74,206000000.0
603369,2016-03-29,20151231,合并报表,685251481.96,664160000.0
603518,2016-04-28,20151231,合并报表,112113103.33,94885000.0
603601,2016-04-29,20151231,合并报表,51093066.68,45870000.0
603609,2016-03-29,20151231,合并报表,314180763.53,294000000.0
603766,2016-04-08,20151231,合并报表,770258903.54,749302500.0
603808,2016-04-15,20151231,合并报表,159843645.57,155333333.33333334
603866,2016-03-25,20151231,合并报表,346955066.28,318265333.3333333
603939,2016-03-08,20151231,合并报表,175935962.99,172000000.0
603969,2016-04-08,20151231,合并报表,128458355.79,119700000.0
688122,2016-02-03,20151231,合并报表,137825257.38,125000000.0
