交易代码,机构名称,分析师名称,评级日期,评级有效期截止日,本次评级,前次评级,类型名称,分类
1,齐鲁证券,程娇翼,2011-07-04,20120704.0,买入,增持,调高,评级变动方向
2,申银万国,殷姿,2011-01-05,20110705.0,买入,,调高,评级变动方向
24,广发证券,赵强,2011-08-09,20120809.0,买入,持有,调高,评级变动方向
28,东方证券,李淑花,2011-06-28,20120628.0,买入,,调高,评级变动方向
59,中信证券,殷孝东,2011-05-16,20111116.0,买入,,调高,评级变动方向
63,海通证券,陈美风,2011-08-30,20120229.0,买入,,调高,评级变动方向
89,广发证券,董丁,2011-04-19,20120419.0,买入,持有,调高,评级变动方向
338,光大证券,于特,2011-01-23,20110723.0,买入,增持,调高,评级变动方向
338,民族证券,方炬,2011-06-01,20111201.0,买入,,调高,评级变动方向
400,中银国际,韩玲,2011-01-25,20110725.0,买入,持有,调高,评级变动方向
400,世纪证券,颜彪,2011-05-18,20120518.0,买入,,调高,评级变动方向
400,民族证券,符彩霞,2011-08-11,20120211.0,买入,,调高,评级变动方向
402,海通证券,涂力磊,2011-04-08,20111008.0,买入,,调高,评级变动方向
417,中信证券,赵雪芹,2011-04-20,20111020.0,买入,,调高,评级变动方向
417,海通证券,路颖,2011-12-26,20120626.0,买入,增持,调高,评级变动方向
418,西南证券,李辉,2011-03-16,20110916.0,买入,,调高,评级变动方向
420,太平洋证券,姚鑫,2011-04-27,20111027.0,买入,,调高,评级变动方向
422,华泰证券,熊杰,2011-03-05,20110905.0,买入,,调高,评级变动方向
422,群益证券,徐莹,2011-06-01,20111201.0,买入,中性,调高,评级变动方向
422,北京高华证券,金俊,2011-10-24,20121024.0,买入,中性,调高,评级变动方向
430,山西证券,加丽果,2011-08-18,20120218.0,买入,,调高,评级变动方向
488,齐鲁证券,朱嘉,2011-02-24,20120224.0,买入,,调高,评级变动方向
488,华泰联合,周焕,2011-03-31,20110930.0,买入,,调高,评级变动方向
501,华泰联合,耿邦昊,2011-10-25,20120425.0,买入,,调高,评级变动方向
516,光大证券,唐佳睿,2011-07-28,20120728.0,买入,增持,调高,评级变动方向
516,海通证券,路颖,2011-10-10,20120410.0,买入,增持,调高,评级变动方向
527,安信证券,赵志成,2011-02-10,20110810.0,买入,增持,调高,评级变动方向
539,海通证券,陆凤鸣,2011-11-23,20120523.0,买入,,调高,评级变动方向
550,瑞银证券,陈国喜,2011-06-27,20120627.0,买入,中性,调高,评级变动方向
566,华泰联合,周焕,2011-02-24,20110824.0,买入,,调高,评级变动方向
568,瑞银证券,赵琳,2011-03-07,20120307.0,买入,中性,调高,评级变动方向
568,安信证券,李铁,2011-06-28,20111228.0,买入,增持,调高,评级变动方向
568,山西证券,罗胤,2011-08-19,20120219.0,买入,,调高,评级变动方向
581,瑞银证券,陈国喜,2011-06-24,20120624.0,买入,中性,调高,评级变动方向
596,山西证券,罗胤,2011-03-28,20110928.0,买入,,调高,评级变动方向
596,申银万国,童驯,2011-06-29,20111229.0,买入,,调高,评级变动方向
596,安信证券,李铁,2011-08-19,20120219.0,买入,增持,调高,评级变动方向
609,中信建投,陈莹,2011-04-15,20111015.0,买入,,调高,评级变动方向
612,瑞银证券,林浩祥,2011-06-02,20120602.0,买入,中性,调高,评级变动方向
629,中信建投,王喆,2011-02-16,20110816.0,买入,,调高,评级变动方向
629,群益证券,李晓璐,2011-03-07,20110907.0,买入,中性,调高,评级变动方向
630,宏源证券,闵丹,2011-06-21,20111221.0,买入,,调高,评级变动方向
650,申银万国,罗鶄,2011-04-29,20111029.0,买入,,调高,评级变动方向
651,安信证券,赵志成,2011-06-20,20111220.0,买入,增持,调高,评级变动方向
680,安信证券,张仲杰,2011-03-01,20110901.0,买入,增持,调高,评级变动方向
709,宏源证券,赵丽明,2011-11-11,20120511.0,买入,,调高,评级变动方向
713,光大证券,李婕,2011-12-18,20121218.0,买入,增持,调高,评级变动方向
715,光大证券,唐佳睿,2011-10-23,20121023.0,买入,增持,调高,评级变动方向
718,广发证券,徐军平,2011-08-31,20120831.0,买入,持有,调高,评级变动方向
718,中银国际,周路,2011-10-31,20120430.0,买入,持有,调高,评级变动方向
721,宏源证券,陈炫如,2011-05-24,20111124.0,买入,,调高,评级变动方向
721,中信建投,沈周翔,2011-11-29,20120529.0,买入,,调高,评级变动方向
726,申银万国,王立平,2011-03-07,20110907.0,买入,,调高,评级变动方向
726,东方证券,施红梅,2011-04-20,20120420.0,买入,,调高,评级变动方向
726,宏源证券,郦彬,2011-11-17,20120517.0,买入,,调高,评级变动方向
729,安信证券,李铁,2011-03-18,20110918.0,买入,增持,调高,评级变动方向
748,方正证券,盛劲松,2011-03-13,20110913.0,买入,,调高,评级变动方向
750,中信建投,魏涛,2011-08-10,20120210.0,买入,,调高,评级变动方向
762,金元证券,孙凡,2011-03-03,20110903.0,买入,增持,调高,评级变动方向
778,宏源证券,黄立军,2011-03-06,20110906.0,买入,,调高,评级变动方向
783,华泰证券,许国玉,2011-03-01,20110901.0,买入,,调高,评级变动方向
783,宏源证券,黄立军,2011-04-26,20111026.0,买入,,调高,评级变动方向
783,海通证券,董乐,2011-12-30,20120630.0,买入,,调高,评级变动方向
786,中信建投,田东红,2011-02-21,20110821.0,买入,,调高,评级变动方向
799,民族证券,刘晓峰,2011-07-28,20120128.0,买入,,调高,评级变动方向
799,齐鲁证券,谢刚,2011-10-16,20121016.0,买入,增持,调高,评级变动方向
807,安信证券,衡昆,2011-07-29,20120129.0,买入,增持,调高,评级变动方向
823,群益证券,陈奇,2011-12-19,20120619.0,买入,,调高,评级变动方向
858,中信建投,郑绮,2011-07-12,20120112.0,买入,,调高,评级变动方向
869,中信建投,郑绮,2011-06-23,20111223.0,买入,,调高,评级变动方向
882,信达证券,司维,2011-05-13,20111113.0,买入,,调高,评级变动方向
895,民族证券,刘晓峰,2011-08-16,20120216.0,买入,,调高,评级变动方向
895,安信证券,徐昊,2011-12-30,20120630.0,买入,增持,调高,评级变动方向
917,中信证券,皮舜,2011-06-29,20111229.0,买入,,调高,评级变动方向
917,光大证券,周励谦,2011-07-14,20120714.0,买入,增持,调高,评级变动方向
932,中信建投,王喆,2011-08-31,20120229.0,买入,,调高,评级变动方向
933,中银国际,沈涛,2011-07-12,20120112.0,买入,持有,调高,评级变动方向
937,中信建投,李俊松,2011-02-28,20110831.0,买入,,调高,评级变动方向
951,山西证券,白宇,2011-01-25,20110725.0,买入,,调高,评级变动方向
961,广发证券,徐军平,2011-08-24,20120824.0,买入,持有,调高,评级变动方向
961,广发证券,徐军平,2011-10-23,20121023.0,买入,持有,调高,评级变动方向
969,宏源证券,闵丹,2011-06-21,20111221.0,买入,,调高,评级变动方向
970,海通证券,邱春城,2011-07-29,20120129.0,买入,,调高,评级变动方向
978,安信证券,赵志成,2011-03-31,20110930.0,买入,中性,调高,评级变动方向
987,申银万国,金泽斐,2011-10-17,20120417.0,买入,,调高,评级变动方向
998,齐鲁证券,谢刚,2011-10-27,20121027.0,买入,增持,调高,评级变动方向
2010,东北证券,王伟纲,2011-01-11,20110711.0,买入,,调高,评级变动方向
2011,国海证券,杨娟荣,2011-12-12,20120612.0,买入,,调高,评级变动方向
2014,浙商证券,黄薇,2011-10-20,20120420.0,买入,,调高,评级变动方向
2022,瑞银证券,胡文莲,2011-07-14,20120714.0,买入,卖出,调高,评级变动方向
2024,华泰证券,耿焜,2011-06-17,20111217.0,买入,,调高,评级变动方向
2024,瑞银证券,彭子姮,2011-07-26,20120726.0,买入,中性,调高,评级变动方向
2025,方正证券,张远德,2011-08-15,20120215.0,买入,,调高,评级变动方向
2028,安信证券,黄守宏,2011-12-19,20120619.0,买入,中性,调高,评级变动方向
2029,安信证券,赵梅玲,2011-12-14,20120614.0,买入,增持,调高,评级变动方向
2032,中信证券,胡雅丽,2011-02-17,20110817.0,买入,,调高,评级变动方向
2032,东北证券,吴娜,2011-08-02,20120202.0,买入,增持,调高,评级变动方向
2033,中银国际,冯雪,2011-03-02,20110902.0,买入,持有,调高,评级变动方向
2033,山西证券,加丽果,2011-07-25,20120125.0,买入,,调高,评级变动方向
2035,国海证券,刘金沪,2011-01-27,20110727.0,买入,,调高,评级变动方向
2035,信达证券,张冬峰,2011-03-03,20110903.0,买入,,调高,评级变动方向
2035,宏源证券,张泽京,2011-08-09,20120209.0,买入,,调高,评级变动方向
2038,民族证券,涂羚波,2011-06-09,20111209.0,买入,,调高,评级变动方向
2042,华泰证券,高国,2011-08-26,20120226.0,买入,,调高,评级变动方向
2055,德邦证券,李项峰,2011-10-24,20120424.0,买入,,调高,评级变动方向
2066,华泰联合,周焕,2011-02-25,20110825.0,买入,,调高,评级变动方向
2073,华泰证券,马仁敏,2011-03-23,20110923.0,买入,,调高,评级变动方向
2073,群益证券,胡嘉铭,2011-08-17,20120217.0,买入,中性,调高,评级变动方向
2077,宏源证券,王静,2011-03-24,20110924.0,买入,,调高,评级变动方向
2078,齐鲁证券,朱嘉,2011-02-24,20120224.0,买入,,调高,评级变动方向
2078,中信证券,朱佳,2011-03-22,20110922.0,买入,,调高,评级变动方向
2081,海通证券,江孔亮,2011-08-30,20120229.0,买入,,调高,评级变动方向
2086,申银万国,赵金厚,2011-07-29,20120129.0,买入,,调高,评级变动方向
2091,光大证券,张力扬,2011-01-24,20110724.0,买入,,调高,评级变动方向
2100,广发证券,李平祝,2011-01-07,20120107.0,买入,持有,调高,评级变动方向
2104,东海证券,康志毅,2011-04-18,20111018.0,买入,,调高,评级变动方向
2106,华泰证券,马仁敏,2011-08-01,20120201.0,买入,,调高,评级变动方向
2106,中银国际,胡文洲,2011-10-11,20120411.0,买入,持有,调高,评级变动方向
2108,宏源证券,张延明,2011-07-11,20120111.0,买入,,调高,评级变动方向
2122,海通证券,龙华,2011-01-10,20110710.0,买入,,调高,评级变动方向
2129,安信证券,黄守宏,2011-02-22,20110822.0,买入,,调高,评级变动方向
2131,东海证券,牛纪刚,2011-04-29,20111029.0,买入,,调高,评级变动方向
2142,广发证券,沐华,2011-11-14,20121114.0,买入,持有,调高,评级变动方向
2154,光大证券,李婕,2011-01-18,20110718.0,买入,增持,调高,评级变动方向
2159,光大证券,李婕,2011-03-31,20120331.0,买入,,调高,评级变动方向
2165,宏源证券,康铁牛,2011-03-23,20110923.0,买入,,调高,评级变动方向
2165,宏源证券,康铁牛,2011-04-27,20111027.0,买入,,调高,评级变动方向
2169,世纪证券,颜彪,2011-03-18,20120318.0,买入,,调高,评级变动方向
2180,光大证券,袁瑶,2011-01-17,20110717.0,买入,增持,调高,评级变动方向
2194,光大证券,周励谦,2011-08-20,20120820.0,买入,增持,调高,评级变动方向
2195,海通证券,陈美风,2011-08-22,20120222.0,买入,,调高,评级变动方向
2206,光大证券,程磊,2011-04-20,20120420.0,买入,增持,调高,评级变动方向
2215,北京高华证券,金俊,2011-10-24,20121024.0,买入,中性,调高,评级变动方向
2221,宏源证券,祖广平,2011-09-13,20120313.0,买入,,调高,评级变动方向
2221,中信证券,黄莉莉,2011-10-18,20120418.0,买入,,调高,评级变动方向
2223,里昂证券,梅璟萍,2011-05-11,20120511.0,买入,,调高,评级变动方向
2228,齐鲁证券,朱嘉,2011-08-16,20120816.0,买入,增持,调高,评级变动方向
2231,光大证券,周励谦,2011-05-24,20120524.0,买入,,调高,评级变动方向
2234,德邦证券,农林牧渔研究小组,2011-04-18,20111018.0,买入,,调高,评级变动方向
2236,申银万国,王华,2011-04-26,20111026.0,买入,,调高,评级变动方向
2250,金元证券,杨杰,2011-07-22,20120122.0,买入,,调高,评级变动方向
2251,中银国际,郑媛,2011-03-22,20110922.0,买入,持有,调高,评级变动方向
2251,广发证券,欧亚菲,2011-04-21,20120421.0,买入,持有,调高,评级变动方向
2251,光大证券,唐佳睿,2011-10-23,20121023.0,买入,中性,调高,评级变动方向
2251,中信证券,赵雪芹,2011-12-07,20120607.0,买入,,调高,评级变动方向
2254,中信证券,殷孝东,2011-09-13,20120313.0,买入,,调高,评级变动方向
2261,光大证券,周励谦,2011-08-10,20120810.0,买入,增持,调高,评级变动方向
2261,海通证券,陈美风,2011-10-31,20120430.0,买入,增持,调高,评级变动方向
2266,广发证券,韩玲,2011-04-29,20120429.0,买入,持有,调高,评级变动方向
2266,中信建投,高晓春,2011-06-27,20111227.0,买入,,调高,评级变动方向
2269,海通证券,路颖,2011-01-26,20110726.0,买入,,调高,评级变动方向
2273,光大证券,赵磊,2011-01-23,20110723.0,买入,增持,调高,评级变动方向
2278,海通证券,龙华,2011-03-21,20110921.0,买入,,调高,评级变动方向
2291,国金证券,张斌,2011-01-19,20110719.0,买入,持有,调高,评级变动方向
2293,东方证券,施红梅,2011-02-22,20120222.0,买入,增持,调高,评级变动方向
2297,方正证券,邓新荣,2011-12-23,20120623.0,买入,,调高,评级变动方向
2298,广发证券,韩玲,2011-08-30,20120830.0,买入,持有,调高,评级变动方向
2304,山西证券,罗胤,2011-08-23,20120223.0,买入,,调高,评级变动方向
2318,中信建投,王喆,2011-10-27,20120427.0,买入,,调高,评级变动方向
2320,广发证券,杨志清,2011-01-18,20120118.0,买入,持有,调高,评级变动方向
2325,海通证券,江孔亮,2011-10-27,20120427.0,买入,,调高,评级变动方向
2327,齐鲁证券,徐晓艳,2011-01-25,20120125.0,买入,,调高,评级变动方向
2327,光大证券,李婕,2011-02-20,20120220.0,买入,增持,调高,评级变动方向
2327,东方证券,施红梅,2011-07-08,20120708.0,买入,,调高,评级变动方向
2327,齐鲁证券,徐晓艳,2011-10-26,20121026.0,买入,增持,调高,评级变动方向
2329,广发证券,胡鸿,2011-03-28,20120328.0,买入,持有,调高,评级变动方向
2329,广发证券,胡鸿,2011-06-24,20120624.0,买入,持有,调高,评级变动方向
2334,海通证券,张浩,2011-02-22,20110822.0,买入,,调高,评级变动方向
2345,东方证券,杨春燕,2011-08-10,20120810.0,买入,,调高,评级变动方向
2349,东方证券,李淑花,2011-11-04,20121104.0,买入,,调高,评级变动方向
2355,山西证券,白宇,2011-01-27,20110727.0,买入,,调高,评级变动方向
2375,海通证券,江孔亮,2011-08-25,20120225.0,买入,,调高,评级变动方向
2385,齐鲁证券,谢刚,2011-07-15,20120715.0,买入,增持,调高,评级变动方向
2385,华泰联合,蒋小东,2011-09-22,20120322.0,买入,,调高,评级变动方向
2387,华泰联合,洪婷,2011-09-19,20120319.0,买入,,调高,评级变动方向
2389,国金证券,张帅,2011-03-11,20120311.0,买入,,调高,评级变动方向
2392,中信建投,田东红,2011-07-14,20120114.0,买入,,调高,评级变动方向
2396,光大证券,周励谦,2011-07-27,20120727.0,买入,增持,调高,评级变动方向
2397,光大证券,李婕,2011-04-26,20120426.0,买入,增持,调高,评级变动方向
2397,申银万国,王立平,2011-08-11,20120211.0,买入,,调高,评级变动方向
2400,东北证券,周思立,2011-03-27,20110927.0,买入,,调高,评级变动方向
2400,光大证券,周励谦,2011-04-17,20120417.0,买入,增持,调高,评级变动方向
2400,申银万国,万建军,2011-06-15,20111215.0,买入,,调高,评级变动方向
2406,国金证券,吴文钊,2011-08-31,20120831.0,买入,持有,调高,评级变动方向
2408,中信建投,梁斌,2011-03-31,20110930.0,买入,,调高,评级变动方向
2408,中信证券,殷孝东,2011-09-13,20120313.0,买入,,调高,评级变动方向
2408,中信证券,殷孝东,2011-10-21,20120421.0,买入,,调高,评级变动方向
2413,国金证券,王晓莹,2011-05-17,20120517.0,买入,持有,调高,评级变动方向
2415,海通证券,邱春城,2011-08-01,20120201.0,买入,,调高,评级变动方向
2419,德邦证券,零售行业研究小组,2011-03-01,20110901.0,买入,,调高,评级变动方向
2424,宏源证券,孙伟娜,2011-08-16,20120216.0,买入,,调高,评级变动方向
2430,信达证券,张冬峰,2011-10-24,20120424.0,买入,,调高,评级变动方向
2431,东方证券,杨宝峰,2011-09-15,20120915.0,买入,,调高,评级变动方向
2431,海通证券,江孔亮,2011-10-27,20120427.0,买入,,调高,评级变动方向
2434,光大证券,于特,2011-06-28,20120628.0,买入,增持,调高,评级变动方向
2439,中信证券,张新峰,2011-07-11,20120111.0,买入,增持,调高,评级变动方向
2447,齐鲁证券,谢刚,2011-11-21,20121121.0,买入,持有,调高,评级变动方向
2448,光大证券,于特,2011-06-01,20120601.0,买入,增持,调高,评级变动方向
2449,信达证券,张冬峰,2011-03-09,20110909.0,买入,,调高,评级变动方向
2450,申银万国,王华,2011-12-26,20120626.0,买入,,调高,评级变动方向
2453,中信建投,梁斌,2011-05-24,20111124.0,买入,,调高,评级变动方向
2454,光大证券,于特,2011-01-19,20110719.0,买入,增持,调高,评级变动方向
2456,海通证券,邱春城,2011-05-24,20111124.0,买入,,调高,评级变动方向
2456,中银国际,胡文洲,2011-08-29,20120229.0,买入,持有,调高,评级变动方向
2477,中信证券,毛长青,2011-05-26,20111126.0,买入,,调高,评级变动方向
2481,国金证券,陈钢,2011-08-03,20120803.0,买入,持有,调高,评级变动方向
2482,海通证券,江孔亮,2011-08-29,20120229.0,买入,,调高,评级变动方向
2482,申银万国,王胜,2011-12-01,20120601.0,买入,,调高,评级变动方向
2484,浙商证券,程艳华,2011-10-25,20120425.0,买入,增持,调高,评级变动方向
2486,光大证券,李婕,2011-04-17,20120417.0,买入,,调高,评级变动方向
2493,中信证券,黄莉莉,2011-01-05,20110705.0,买入,,调高,评级变动方向
2497,东海证券,王会芹,2011-03-22,20110922.0,买入,,调高,评级变动方向
2497,方正证券,张正华,2011-11-02,20120502.0,买入,,调高,评级变动方向
2497,金元证券,杨杰,2011-12-28,20120628.0,买入,,调高,评级变动方向
2508,国金证券,王晓莹,2011-04-11,20120411.0,买入,持有,调高,评级变动方向
2508,信达证券,张冬峰,2011-06-17,20111217.0,买入,,调高,评级变动方向
2520,东北证券,刘立喜,2011-04-18,20111018.0,买入,,调高,评级变动方向
2520,方正证券,张远德,2011-07-15,20120115.0,买入,,调高,评级变动方向
2521,光大证券,李婕,2011-10-30,20121030.0,买入,,调高,评级变动方向
2526,申银万国,李晓光,2011-06-04,20111204.0,买入,,调高,评级变动方向
2527,广发证券,韩玲,2011-08-17,20120817.0,买入,持有,调高,评级变动方向
2535,安信证券,林晟,2011-12-22,20120622.0,买入,增持,调高,评级变动方向
2565,齐鲁证券,朱嘉,2011-10-31,20121031.0,买入,增持,调高,评级变动方向
2567,齐鲁证券,谢刚,2011-10-24,20121024.0,买入,增持,调高,评级变动方向
2569,海通证券,卢媛媛,2011-10-21,20120421.0,买入,增持,调高,评级变动方向
2570,国金证券,陈钢,2011-07-10,20120710.0,买入,,调高,评级变动方向
2570,宏源证券,郦彬,2011-08-20,20120220.0,买入,,调高,评级变动方向
2574,光大证券,唐佳睿,2011-10-23,20121023.0,买入,增持,调高,评级变动方向
2595,安信证券,林晟,2011-10-26,20120426.0,买入,增持,调高,评级变动方向
300001,群益证券,赖燊生,2011-08-16,20120216.0,买入,中性,调高,评级变动方向
300003,中信证券,姚杰,2011-02-14,20110814.0,买入,,调高,评级变动方向
300005,安信证券,赵梅玲,2011-07-05,20120105.0,买入,增持,调高,评级变动方向
300017,华泰联合,姚宏光,2011-10-25,20120425.0,买入,,调高,评级变动方向
300020,华泰联合,姚宏光,2011-06-29,20111229.0,买入,,调高,评级变动方向
300024,东北证券,刘立喜,2011-05-13,20111113.0,买入,,调高,评级变动方向
300025,广发证券,亓辰,2011-05-04,20120504.0,买入,持有,调高,评级变动方向
300026,东海证券,刘宇斌,2011-04-25,20111025.0,买入,,调高,评级变动方向
300027,安信证券,侯利,2011-02-27,20110827.0,买入,中性,调高,评级变动方向
300027,中信证券,皮舜,2011-05-09,20111109.0,买入,,调高,评级变动方向
300027,西南证券,潘红敏,2011-12-08,20120608.0,买入,,调高,评级变动方向
300029,群益证券,韩伟琪,2011-08-10,20120210.0,买入,中性,调高,评级变动方向
300036,中信证券,张新峰,2011-02-25,20110825.0,买入,持有,调高,评级变动方向
300036,宏源证券,胡颖,2011-08-01,20120201.0,买入,,调高,评级变动方向
300037,华泰联合,李辉,2011-06-15,20111215.0,买入,,调高,评级变动方向
300039,中信证券,李朝,2011-09-13,20120313.0,买入,,调高,评级变动方向
300048,海通证券,张浩,2011-01-26,20110726.0,买入,,调高,评级变动方向
300048,广发证券,韩玲,2011-10-25,20121025.0,买入,持有,调高,评级变动方向
300056,国海证券,鄢祝兵,2011-06-16,20111216.0,买入,,调高,评级变动方向
300058,申银万国,万建军,2011-04-01,20111001.0,买入,,调高,评级变动方向
